Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Informedness,0.5142876000000001,0.005066363666378503,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Macro F1,0.0419182,0.009565086758623782,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Markedness,0.4793196,0.0006783272071795426,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Micro F1,0.0778846,0.0018681550524514852,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.913659,0.00010653403212120016,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Precision Score,0.04498100000000001,0.0012492477736622137,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Recall Score,0.044675,0.0010580500933320676,5
PlantPseAAC,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.0443688,0.0009129968236527448,5
PlantPseAAC,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.36782560000000003,0.00887275083049219,5
PlantPseAAC,PCC_AdaBoostClassifier,Marginal Scores,Coverage Score,0.6289322,0.005246464304653213,5
